	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0097729	GO:0097729	9+2 motile cilium	1/554	98/19717	0.9391887106039201	0.9999801786303124	0.7655350649801436	CD52	1
GO:0019814	GO:0019814	immunoglobulin complex	2/554	159/19717	0.9404548779478126	0.9999801786303124	0.7655350649801436	SYK/IGKC	2
GO:0000794	GO:0000794	condensed nuclear chromosome	1/554	99/19717	0.9409058956961993	0.9999801786303124	0.7655350649801436	BLM	1
GO:0016605	GO:0016605	PML body	1/554	99/19717	0.9409058956961993	0.9999801786303124	0.7655350649801436	BLM	1
GO:0044438	GO:0044438	microbody part	1/554	100/19717	0.9425746760909545	0.9999801786303124	0.7655350649801436	ACSL1	1
GO:0044439	GO:0044439	peroxisomal part	1/554	100/19717	0.9425746760909545	0.9999801786303124	0.7655350649801436	ACSL1	1
GO:0030672	GO:0030672	synaptic vesicle membrane	1/554	104/19717	0.9487924242736685	0.9999801786303124	0.7655350649801436	SYNGR2	1
GO:0099501	GO:0099501	exocytic vesicle membrane	1/554	104/19717	0.9487924242736685	0.9999801786303124	0.7655350649801436	SYNGR2	1
GO:0034708	GO:0034708	methyltransferase complex	1/554	113/19717	0.9604345806437118	0.9999801786303124	0.7655350649801436	EZH2	1
GO:0097733	GO:0097733	photoreceptor cell cilium	1/554	113/19717	0.9604345806437118	0.9999801786303124	0.7655350649801436	RAB27A	1
GO:0044452	GO:0044452	nucleolar part	2/554	178/19717	0.962094013459061	0.9999801786303124	0.7655350649801436	DAB2/UBD	2
GO:0044815	GO:0044815	DNA packaging complex	1/554	115/19717	0.9626392400767492	0.9999801786303124	0.7655350649801436	NCAPG	1
GO:0097731	GO:0097731	9+0 non-motile cilium	1/554	115/19717	0.9626392400767492	0.9999801786303124	0.7655350649801436	RAB27A	1
GO:0031514	GO:0031514	motile cilium	2/554	179/19717	0.9629936362179558	0.9999801786303124	0.7655350649801436	CD52/ANXA1	2
GO:0044450	GO:0044450	microtubule organizing center part	2/554	185/19717	0.9679758411369512	0.9999801786303124	0.7655350649801436	CAPG/TOP2A	2
GO:0000784	GO:0000784	nuclear chromosome, telomeric region	1/554	125/19717	0.9719536293065114	0.9999801786303124	0.7655350649801436	MCM7	1
GO:0036064	GO:0036064	ciliary basal body	1/554	133/19717	0.9777054348113209	0.9999801786303124	0.7655350649801436	CENPF	1
GO:0061695	GO:0061695	transferase complex, transferring phosphorus-containing groups	3/554	259/19717	0.9779364321889568	0.9999801786303124	0.7655350649801436	PYCARD/CCNB2/CCND2	3
GO:0097730	GO:0097730	non-motile cilium	1/554	149/19717	0.9859162048341762	0.9999801786303124	0.7655350649801436	RAB27A	1
GO:0000151	GO:0000151	ubiquitin ligase complex	3/554	282/19717	0.9867936454105395	0.9999801786303124	0.7655350649801436	UBE2C/DTL/CDC20	3
GO:0044441	GO:0044441	ciliary part	6/554	462/19717	0.9905346398339471	0.9999801786303124	0.7655350649801436	CD52/MXRA8/RAB27A/CENPF/DCX/KIF5C	6
GO:0045111	GO:0045111	intermediate filament cytoskeleton	2/554	251/19717	0.9937634835555578	0.9999801786303124	0.7655350649801436	S100A8/INA	2
GO:0000790	GO:0000790	nuclear chromatin	4/554	377/19717	0.9941858565789911	0.9999801786303124	0.7655350649801436	CEBPB/JUNB/SNAI2/EZH2	4
GO:0005681	GO:0005681	spliceosomal complex	1/554	185/19717	0.9949963652367122	0.9999801786303124	0.7655350649801436	LGALS3	1
GO:0032993	GO:0032993	protein-DNA complex	1/554	202/19717	0.9969326690994167	0.9999801786303124	0.7655350649801436	NUPR1	1
GO:0005882	GO:0005882	intermediate filament	1/554	214/19717	0.9978291496343898	0.9999801786303124	0.7655350649801436	INA	1
GO:0031301	GO:0031301	integral component of organelle membrane	1/554	214/19717	0.9978291496343898	0.9999801786303124	0.7655350649801436	MAN1C1	1
GO:0044455	GO:0044455	mitochondrial membrane part	1/554	229/19717	0.9985912477554002	0.9999801786303124	0.7655350649801436	LYN	1
GO:0031300	GO:0031300	intrinsic component of organelle membrane	1/554	237/19717	0.9988815484560867	0.9999801786303124	0.7655350649801436	MAN1C1	1
GO:0016607	GO:0016607	nuclear speck	3/554	397/19717	0.9991201158069766	0.9999801786303124	0.7655350649801436	LPXN/TRIM22/MAPT	3
GO:0005743	GO:0005743	mitochondrial inner membrane	3/554	473/19717	0.9998663469815237	0.9999801786303124	0.7655350649801436	LYN/FGR/LGALS3	3
GO:0005759	GO:0005759	mitochondrial matrix	2/554	469/19717	0.9999801786303124	0.9999801786303124	0.7655350649801436	SOD2/GLDC	2
