	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0031418	GO:0031418	L-ascorbic acid binding	1/532	20/17697	0.45707665414251164	0.7215355838741699	0.6060745467948903	P4HA2	1
GO:0031683	GO:0031683	G-protein beta/gamma-subunit complex binding	1/532	20/17697	0.45707665414251164	0.7215355838741699	0.6060745467948903	GNA15	1
GO:0043142	GO:0043142	single-stranded DNA-dependent ATPase activity	1/532	20/17697	0.45707665414251164	0.7215355838741699	0.6060745467948903	MCM7	1
GO:0098960	GO:0098960	postsynaptic neurotransmitter receptor activity	2/532	52/17697	0.46617515372168883	0.7274444977036746	0.611037908756941	GABBR1/GRIA3	2
GO:0016798	GO:0016798	hydrolase activity, acting on glycosyl bonds	4/532	117/17697	0.4691251444742198	0.7274444977036746	0.611037908756941	LYZ/FUCA1/MAN2A1/MAN1C1	4
GO:0004003	GO:0004003	ATP-dependent DNA helicase activity	1/532	21/17697	0.4734162604103279	0.7274444977036746	0.611037908756941	MCM7	1
GO:0008026	GO:0008026	ATP-dependent helicase activity	1/532	21/17697	0.4734162604103279	0.7274444977036746	0.611037908756941	MCM7	1
GO:0008483	GO:0008483	transaminase activity	1/532	21/17697	0.4734162604103279	0.7274444977036746	0.611037908756941	GFPT2	1
GO:0015645	GO:0015645	fatty acid ligase activity	1/532	21/17697	0.4734162604103279	0.7274444977036746	0.611037908756941	ACSL1	1
GO:0016018	GO:0016018	cyclosporin A binding	1/532	21/17697	0.4734162604103279	0.7274444977036746	0.611037908756941	PPIC	1
GO:0016799	GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds	1/532	21/17697	0.4734162604103279	0.7274444977036746	0.611037908756941	MAN2A1	1
GO:0022829	GO:0022829	wide pore channel activity	1/532	21/17697	0.4734162604103279	0.7274444977036746	0.611037908756941	PRF1	1
GO:0050750	GO:0050750	low-density lipoprotein particle receptor binding	1/532	21/17697	0.4734162604103279	0.7274444977036746	0.611037908756941	DKK1	1
GO:0070035	GO:0070035	purine NTP-dependent helicase activity	1/532	21/17697	0.4734162604103279	0.7274444977036746	0.611037908756941	MCM7	1
GO:0070530	GO:0070530	K63-linked polyubiquitin modification-dependent protein binding	1/532	21/17697	0.4734162604103279	0.7274444977036746	0.611037908756941	TNFAIP3	1
GO:0001102	GO:0001102	RNA polymerase II activating transcription factor binding	2/532	53/17697	0.47609995742751765	0.7299497134895349	0.6131422367429373	BEX1/IFI27	2
GO:0042623	GO:0042623	ATPase activity, coupled	9/532	284/17697	0.4837397480407758	0.7370883781684991	0.6191385632675325	TCIRG1/MCM7/ABCC3/TOP2A/BLM/KIF11/ATP6V1G2/ABCA8/KIF5C	9
GO:0016887	GO:0016887	ATPase activity	12/532	384/17697	0.4870003858652928	0.7370883781684991	0.6191385632675325	TCIRG1/MCM7/KIF15/ABCC3/KIF2C/TOP2A/BLM/KIF11/ATP6V1G2/KIF21B/ABCA8/KIF5C	12
GO:0005537	GO:0005537	mannose binding	1/532	22/17697	0.48926501292569924	0.7370883781684991	0.6191385632675325	CLEC4A	1
GO:0015035	GO:0015035	protein disulfide oxidoreductase activity	1/532	22/17697	0.48926501292569924	0.7370883781684991	0.6191385632675325	STAB1	1
GO:0016917	GO:0016917	GABA receptor activity	1/532	22/17697	0.48926501292569924	0.7370883781684991	0.6191385632675325	GABBR1	1
GO:0017025	GO:0017025	TBP-class protein binding	1/532	22/17697	0.48926501292569924	0.7370883781684991	0.6191385632675325	AHR	1
GO:0030742	GO:0030742	GTP-dependent protein binding	1/532	22/17697	0.48926501292569924	0.7370883781684991	0.6191385632675325	RAB32	1
GO:0046961	GO:0046961	proton-transporting ATPase activity, rotational mechanism	1/532	22/17697	0.48926501292569924	0.7370883781684991	0.6191385632675325	TCIRG1	1
GO:0003713	GO:0003713	transcription coactivator activity	10/532	319/17697	0.491630671438933	0.7385974660571771	0.6204061650028388	TFEC/CD3D/PDLIM1/JUNB/NUPR1/CEBPA/SOX4/FHL2/SOX11/NKX2-2	10
GO:0001047	GO:0001047	core promoter binding	2/532	55/17697	0.495608386509947	0.7385974660571771	0.6204061650028388	CEBPB/EZH2	2
GO:0008375	GO:0008375	acetylglucosaminyltransferase activity	2/532	55/17697	0.495608386509947	0.7385974660571771	0.6204061650028388	MGAT4A/XYLT1	2
GO:0001085	GO:0001085	RNA polymerase II transcription factor binding	5/532	155/17697	0.5002838482023635	0.7385974660571771	0.6204061650028388	HCLS1/FBP1/AHR/BEX1/IFI27	5
GO:0001223	GO:0001223	transcription coactivator binding	1/532	23/17697	0.5046376303584308	0.7385974660571771	0.6204061650028388	AHR	1
GO:0016769	GO:0016769	transferase activity, transferring nitrogenous groups	1/532	23/17697	0.5046376303584308	0.7385974660571771	0.6204061650028388	GFPT2	1
GO:0030215	GO:0030215	semaphorin receptor binding	1/532	23/17697	0.5046376303584308	0.7385974660571771	0.6204061650028388	SEMA3C	1
GO:0044183	GO:0044183	protein binding involved in protein folding	1/532	23/17697	0.5046376303584308	0.7385974660571771	0.6204061650028388	CD74	1
GO:0051371	GO:0051371	muscle alpha-actinin binding	1/532	23/17697	0.5046376303584308	0.7385974660571771	0.6204061650028388	PDLIM1	1
GO:0070006	GO:0070006	metalloaminopeptidase activity	1/532	23/17697	0.5046376303584308	0.7385974660571771	0.6204061650028388	ANPEP	1
GO:0140103	GO:0140103	catalytic activity, acting on a glycoprotein	1/532	23/17697	0.5046376303584308	0.7385974660571771	0.6204061650028388	MGAT4A	1
GO:0016836	GO:0016836	hydro-lyase activity	2/532	56/17697	0.5051878772165973	0.7385974660571771	0.6204061650028388	CBS/CA12	2
GO:0032934	GO:0032934	sterol binding	2/532	56/17697	0.5051878772165973	0.7385974660571771	0.6204061650028388	NPC2/CAV1	2
GO:0051287	GO:0051287	NAD binding	2/532	56/17697	0.5051878772165973	0.7385974660571771	0.6204061650028388	ALDH1A1/ALDH1A3	2
GO:0005267	GO:0005267	potassium channel activity	4/532	123/17697	0.5080583322609846	0.7396731602034923	0.6213097252108016	KCNJ2/KCNMB1/KCND2/KCNIP1	4
GO:0015405	GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	4/532	123/17697	0.5080583322609846	0.7396731602034923	0.6213097252108016	TCIRG1/ABCC3/ATP6V1G2/ABCA8	4
GO:0044325	GO:0044325	ion channel binding	4/532	124/17697	0.5144240772819697	0.7438988323308329	0.624859199937648	PYCARD/LYN/S100A10/CAV1	4
GO:0030276	GO:0030276	clathrin binding	2/532	57/17697	0.5146485048525938	0.7438988323308329	0.624859199937648	DAB2/SNAP91	2
GO:0016853	GO:0016853	isomerase activity	5/532	158/17697	0.5172561868467747	0.7438988323308329	0.624859199937648	DSE/TBXAS1/FKBP11/PPIC/TOP2A	5
GO:0003730	GO:0003730	mRNA 3'-UTR binding	3/532	91/17697	0.5182308789012213	0.7438988323308329	0.624859199937648	RBMS1/ZFP36/ELAVL4	3
GO:0051213	GO:0051213	dioxygenase activity	3/532	91/17697	0.5182308789012213	0.7438988323308329	0.624859199937648	TDO2/P4HA2/PTGS2	3
GO:0000217	GO:0000217	DNA secondary structure binding	1/532	24/17697	0.5195483908342324	0.7438988323308329	0.624859199937648	BLM	1
GO:0003688	GO:0003688	DNA replication origin binding	1/532	24/17697	0.5195483908342324	0.7438988323308329	0.624859199937648	MCM7	1
GO:0008143	GO:0008143	poly(A) binding	1/532	24/17697	0.5195483908342324	0.7438988323308329	0.624859199937648	RBMS1	1
GO:0015399	GO:0015399	primary active transmembrane transporter activity	4/532	125/17697	0.5207516427956749	0.7440843060977376	0.6250149939576957	TCIRG1/ABCC3/ATP6V1G2/ABCA8	4
GO:0015079	GO:0015079	potassium ion transmembrane transporter activity	5/532	159/17697	0.52286006027243	0.7441069728104079	0.6250340335143246	KCNJ2/KCNMB1/KCND2/SLC24A3/KCNIP1	5
GO:0016627	GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	2/532	58/17697	0.5239887485302728	0.7441069728104079	0.6250340335143246	TBXAS1/DPYD	2
GO:0016667	GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	2/532	58/17697	0.5239887485302728	0.7441069728104079	0.6250340335143246	IFI30/STAB1	2
GO:0035258	GO:0035258	steroid hormone receptor binding	3/532	92/17697	0.5256051855615698	0.7448760605197706	0.6256800508353204	CEBPB/WIPI1/FHL2	3
GO:0004190	GO:0004190	aspartic-type endopeptidase activity	1/532	25/17697	0.5340111450964505	0.7552443337792658	0.6343891798890166	BACE2	1
GO:0003727	GO:0003727	single-stranded RNA binding	3/532	95/17697	0.54734751796733	0.7626330425457538	0.640595538129873	TLR7/RBMS1/ANXA1	3
GO:0004709	GO:0004709	MAP kinase kinase kinase activity	1/532	26/17697	0.5480393292753036	0.7626330425457538	0.640595538129873	MAP3K8	1
GO:0005112	GO:0005112	Notch binding	1/532	26/17697	0.5480393292753036	0.7626330425457538	0.640595538129873	DLL3	1
GO:0015491	GO:0015491	cation:cation antiporter activity	1/532	26/17697	0.5480393292753036	0.7626330425457538	0.640595538129873	SLC24A3	1
GO:0016405	GO:0016405	CoA-ligase activity	1/532	26/17697	0.5480393292753036	0.7626330425457538	0.640595538129873	ACSL1	1
GO:0051019	GO:0051019	mitogen-activated protein kinase binding	1/532	26/17697	0.5480393292753036	0.7626330425457538	0.640595538129873	DUSP1	1
GO:0070001	GO:0070001	aspartic-type peptidase activity	1/532	26/17697	0.5480393292753036	0.7626330425457538	0.640595538129873	BACE2	1
GO:0070325	GO:0070325	lipoprotein particle receptor binding	1/532	26/17697	0.5480393292753036	0.7626330425457538	0.640595538129873	DKK1	1
GO:0022824	GO:0022824	transmitter-gated ion channel activity	2/532	61/17697	0.5512748792556816	0.7640669826483747	0.6418000173229305	GRIA3/GRIA2	2
GO:0022835	GO:0022835	transmitter-gated channel activity	2/532	61/17697	0.5512748792556816	0.7640669826483747	0.6418000173229305	GRIA3/GRIA2	2
GO:0019208	GO:0019208	phosphatase regulator activity	3/532	96/17697	0.5544643158475071	0.7654258384110009	0.6429414272670821	RCAN2/LGALS3/IGFBP3	3
GO:0032182	GO:0032182	ubiquitin-like protein binding	3/532	96/17697	0.5544643158475071	0.7654258384110009	0.6429414272670821	TNFAIP3/CXCR4/TOP2A	3
GO:0045499	GO:0045499	chemorepellent activity	1/532	27/17697	0.561645977276296	0.7722632187549069	0.6486846813571255	SEMA3C	1
GO:0046875	GO:0046875	ephrin receptor binding	1/532	27/17697	0.561645977276296	0.7722632187549069	0.6486846813571255	LYN	1
GO:0003785	GO:0003785	actin monomer binding	1/532	28/17697	0.5748437327991602	0.7857331495657162	0.6599991367962953	CORO1A	1
GO:0005227	GO:0005227	calcium activated cation channel activity	1/532	28/17697	0.5748437327991602	0.7857331495657162	0.6599991367962953	KCNMB1	1
GO:0080025	GO:0080025	phosphatidylinositol-3,5-bisphosphate binding	1/532	28/17697	0.5748437327991602	0.7857331495657162	0.6599991367962953	WIPI1	1
GO:0004725	GO:0004725	protein tyrosine phosphatase activity	3/532	100/17697	0.5822524712787918	0.7938360402959678	0.6668053926994307	PTPRC/PTPN6/DUSP1	3
GO:0004518	GO:0004518	nuclease activity	6/532	205/17697	0.5838955462327504	0.7938360402959678	0.6668053926994307	RNASE2/RNASE6/RNASET2/RNASE1/RNASEH2A/ENPP2	6
GO:0035035	GO:0035035	histone acetyltransferase binding	1/532	29/17697	0.5876448609983138	0.7938360402959678	0.6668053926994307	CEBPB	1
GO:0043539	GO:0043539	protein serine/threonine kinase activator activity	1/532	29/17697	0.5876448609983138	0.7938360402959678	0.6668053926994307	LTF	1
GO:0051059	GO:0051059	NF-kappaB binding	1/532	29/17697	0.5876448609983138	0.7938360402959678	0.6668053926994307	ANXA4	1
GO:0071889	GO:0071889	14-3-3 protein binding	1/532	29/17697	0.5876448609983138	0.7938360402959678	0.6668053926994307	ZFP36	1
GO:0019829	GO:0019829	cation-transporting ATPase activity	2/532	66/17697	0.5942551646908485	0.7981620979621682	0.6704391891441924	TCIRG1/ATP6V1G2	2
GO:0005200	GO:0005200	structural constituent of cytoskeleton	3/532	102/17697	0.5957280284766857	0.7981620979621682	0.6704391891441924	ARPC1B/EPB41L3/INA	3
GO:0042562	GO:0042562	hormone binding	3/532	102/17697	0.5957280284766857	0.7981620979621682	0.6704391891441924	CTSH/ALDH1A1/ALDH1A3	3
GO:0008266	GO:0008266	poly(U) RNA binding	1/532	30/17697	0.6000612597955117	0.7981620979621682	0.6704391891441924	RBMS1	1
GO:0016878	GO:0016878	acid-thiol ligase activity	1/532	30/17697	0.6000612597955117	0.7981620979621682	0.6704391891441924	ACSL1	1
GO:0043325	GO:0043325	phosphatidylinositol-3,4-bisphosphate binding	1/532	30/17697	0.6000612597955117	0.7981620979621682	0.6704391891441924	PLEK	1
GO:0043548	GO:0043548	phosphatidylinositol 3-kinase binding	1/532	30/17697	0.6000612597955117	0.7981620979621682	0.6704391891441924	CORO1A	1
GO:0070717	GO:0070717	poly-purine tract binding	1/532	30/17697	0.6000612597955117	0.7981620979621682	0.6704391891441924	RBMS1	1
GO:0022853	GO:0022853	active ion transmembrane transporter activity	2/532	67/17697	0.6024729693671024	0.79830548331052	0.6705596297876777	TCIRG1/ATP6V1G2	2
GO:0042625	GO:0042625	ATPase coupled ion transmembrane transporter activity	2/532	67/17697	0.6024729693671024	0.79830548331052	0.6705596297876777	TCIRG1/ATP6V1G2	2
GO:0005164	GO:0005164	tumor necrosis factor receptor binding	1/532	31/17697	0.612104470855046	0.8079779015286608	0.6786842554041915	TNFSF10	1
GO:0015248	GO:0015248	sterol transporter activity	1/532	31/17697	0.612104470855046	0.8079779015286608	0.6786842554041915	NPC2	1
GO:0099094	GO:0099094	ligand-gated cation channel activity	3/532	105/17697	0.6154040203281514	0.8107889469342375	0.681045473767196	KCNJ2/GRIA3/GRIA2	3
GO:0030971	GO:0030971	receptor tyrosine kinase binding	2/532	69/17697	0.6185298968572914	0.8126326739750176	0.6825941652740712	CD2/BLNK	2
GO:0015298	GO:0015298	solute:cation antiporter activity	1/532	32/17697	0.6237856902315386	0.8126326739750176	0.6825941652740712	SLC24A3	1
GO:0016712	GO:0016712	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	1/532	32/17697	0.6237856902315386	0.8126326739750176	0.6825941652740712	CYP1B1	1
GO:0019239	GO:0019239	deaminase activity	1/532	32/17697	0.6237856902315386	0.8126326739750176	0.6825941652740712	APOBEC3G	1
GO:0051721	GO:0051721	protein phosphatase 2A binding	1/532	32/17697	0.6237856902315386	0.8126326739750176	0.6825941652740712	MAPT	1
GO:0005261	GO:0005261	cation channel activity	9/532	319/17697	0.6238392244656701	0.8126326739750176	0.6825941652740712	ANXA2/KCNJ2/KCNMB1/KCND2/GRIA3/GRIA2/SLC24A3/KCNIP1/SCN3A	9
GO:0016651	GO:0016651	oxidoreductase activity, acting on NAD(P)H	3/532	107/17697	0.62815768837244	0.8167228481090074	0.6860298245679064	NCF2/CYBB/CYBA	3
GO:0008187	GO:0008187	poly-pyrimidine tract binding	1/532	33/17697	0.6351157787000818	0.8211478258193223	0.6897467117461612	RBMS1	1
GO:0015662	GO:0015662	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	1/532	33/17697	0.6351157787000818	0.8211478258193223	0.6897467117461612	ATP6V1G2	1
GO:0097718	GO:0097718	disordered domain specific binding	1/532	33/17697	0.6351157787000818	0.8211478258193223	0.6897467117461612	FN1	1
GO:0022838	GO:0022838	substrate-specific channel activity	12/532	428/17697	0.6384566773672464	0.8239301255409716	0.6920837843459519	AQP9/ANXA2/CLIC1/KCNJ2/KCNMB1/KCND2/TTYH1/GRIA3/GRIA2/SLC24A3/KCNIP1/SCN3A	12
GO:0047485	GO:0047485	protein N-terminus binding	3/532	109/17697	0.6406172435578241	0.8251816910512494	0.6931350727596884	DCN/ALOX5AP/GAD1	3
GO:0016814	GO:0016814	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines	1/532	34/17697	0.646105271778182	0.8284438826616131	0.6958752443409616	APOBEC3G	1
GO:0016891	GO:0016891	endoribonuclease activity, producing 5'-phosphomonoesters	1/532	34/17697	0.646105271778182	0.8284438826616131	0.6958752443409616	RNASEH2A	1
GO:0000149	GO:0000149	SNARE binding	3/532	110/17697	0.6467361335063964	0.8284438826616131	0.6958752443409616	TNFAIP2/SNAP91/TRIM9	3
GO:0050662	GO:0050662	coenzyme binding	8/532	291/17697	0.6508528619009211	0.8321790282238714	0.6990126871843259	CYBB/DPYD/P4HA2/CBS/GAD1/ALDH1A1/ALDH1A3/GLDC	8
GO:0042826	GO:0042826	histone deacetylase binding	3/532	111/17697	0.6527808775838306	0.8331070868611319	0.6997922367041938	CEBPB/TOP2A/CDC20	3
GO:0005501	GO:0005501	retinoid binding	1/532	35/17697	0.6567643894486799	0.8351150860329085	0.7014789133078126	FABP5	1
GO:0016831	GO:0016831	carboxy-lyase activity	1/532	35/17697	0.6567643894486799	0.8351150860329085	0.7014789133078126	GAD1	1
GO:0003725	GO:0003725	double-stranded RNA binding	2/532	75/17697	0.6636945636528014	0.8377783836273068	0.7037160266513263	TLR7/RFTN1	2
GO:0005230	GO:0005230	extracellular ligand-gated ion channel activity	2/532	75/17697	0.6636945636528014	0.8377783836273068	0.7037160266513263	GRIA3/GRIA2	2
GO:0005254	GO:0005254	chloride channel activity	2/532	75/17697	0.6636945636528014	0.8377783836273068	0.7037160266513263	CLIC1/TTYH1	2
GO:0016835	GO:0016835	carbon-oxygen lyase activity	2/532	75/17697	0.6636945636528014	0.8377783836273068	0.7037160266513263	CBS/CA12	2
GO:0019840	GO:0019840	isoprenoid binding	1/532	36/17697	0.6671030455925654	0.8390243386490887	0.7047626023740351	FABP5	1
GO:0044769	GO:0044769	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism	1/532	36/17697	0.6671030455925654	0.8390243386490887	0.7047626023740351	TCIRG1	1
GO:0034987	GO:0034987	immunoglobulin receptor binding	2/532	76/17697	0.6707893583069986	0.8406094490176311	0.7060940613757881	FGR/IGKC	2
GO:0070063	GO:0070063	RNA polymerase binding	2/532	76/17697	0.6707893583069986	0.8406094490176311	0.7060940613757881	STOM/ZFP36	2
GO:0042162	GO:0042162	telomeric DNA binding	1/532	37/17697	0.677130857140312	0.8451706343440141	0.7099253600550464	BLM	1
GO:0051393	GO:0051393	alpha-actinin binding	1/532	37/17697	0.677130857140312	0.8451706343440141	0.7099253600550464	PDLIM1	1
GO:0005342	GO:0005342	organic acid transmembrane transporter activity	4/532	153/17697	0.6793074218320574	0.8451706343440141	0.7099253600550464	SLC7A7/AQP9/SLCO2B1/ABCC3	4
GO:0046943	GO:0046943	carboxylic acid transmembrane transporter activity	4/532	153/17697	0.6793074218320574	0.8451706343440141	0.7099253600550464	SLC7A7/AQP9/SLCO2B1/ABCC3	4
GO:0017112	GO:0017112	Rab guanyl-nucleotide exchange factor activity	1/532	38/17697	0.6868571529501284	0.8492513729545077	0.7133530937097939	DENND2D	1
GO:0048487	GO:0048487	beta-tubulin binding	1/532	38/17697	0.6868571529501284	0.8492513729545077	0.7133530937097939	RGS2	1
GO:0061631	GO:0061631	ubiquitin conjugating enzyme activity	1/532	38/17697	0.6868571529501284	0.8492513729545077	0.7133530937097939	UBE2C	1
GO:0030594	GO:0030594	neurotransmitter receptor activity	3/532	117/17697	0.6874892066774586	0.8492513729545077	0.7133530937097939	GABBR1/GRIA3/GRIA2	3
GO:0050660	GO:0050660	flavin adenine dinucleotide binding	2/532	79/17697	0.6913474861527831	0.8524978788325244	0.7160800896094569	CYBB/DPYD	2
GO:0005109	GO:0005109	frizzled binding	1/532	39/17697	0.6962909824212495	0.8525258848373249	0.7161036140579339	FZD7	1
GO:0008536	GO:0008536	Ran GTPase binding	1/532	39/17697	0.6962909824212495	0.8525258848373249	0.7161036140579339	BIRC5	1
GO:0016709	GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	1/532	39/17697	0.6962909824212495	0.8525258848373249	0.7161036140579339	CH25H	1
GO:0061980	GO:0061980	regulatory RNA binding	1/532	39/17697	0.6962909824212495	0.8525258848373249	0.7161036140579339	TLR7	1
GO:0015036	GO:0015036	disulfide oxidoreductase activity	1/532	40/17697	0.705441123850171	0.8591752176241977	0.721688912198954	STAB1	1
GO:0016877	GO:0016877	ligase activity, forming carbon-sulfur bonds	1/532	40/17697	0.705441123850171	0.8591752176241977	0.721688912198954	ACSL1	1
GO:0061650	GO:0061650	ubiquitin-like protein conjugating enzyme activity	1/532	40/17697	0.705441123850171	0.8591752176241977	0.721688912198954	UBE2C	1
GO:0005216	GO:0005216	ion channel activity	11/532	416/17697	0.7099685875517985	0.8624060141610967	0.724402712586142	ANXA2/CLIC1/KCNJ2/KCNMB1/KCND2/TTYH1/GRIA3/GRIA2/SLC24A3/KCNIP1/SCN3A	11
GO:0044389	GO:0044389	ubiquitin-like protein ligase binding	8/532	308/17697	0.7115353510160218	0.8624060141610967	0.724402712586142	TNFRSF1B/CEBPB/LYN/CBS/CXCR4/CKB/UBE2C/ERBB3	8
GO:0005272	GO:0005272	sodium channel activity	1/532	41/17697	0.7143160925374741	0.8624060141610967	0.724402712586142	SCN3A	1
GO:0051539	GO:0051539	4 iron, 4 sulfur cluster binding	1/532	41/17697	0.7143160925374741	0.8624060141610967	0.724402712586142	DPYD	1
GO:0099528	GO:0099528	G protein-coupled neurotransmitter receptor activity	1/532	41/17697	0.7143160925374741	0.8624060141610967	0.724402712586142	GABBR1	1
GO:0019894	GO:0019894	kinesin binding	1/532	42/17697	0.7229241486526794	0.8697681163477549	0.7305867218657378	PRC1	1
GO:0030331	GO:0030331	estrogen receptor binding	1/532	42/17697	0.7229241486526794	0.8697681163477549	0.7305867218657378	WIPI1	1
GO:0004386	GO:0004386	helicase activity	4/532	163/17697	0.7261675911279738	0.8721562229665266	0.7325926806417397	MCM7/CHD7/DDX25/BLM	4
GO:0033613	GO:0033613	activating transcription factor binding	2/532	85/17697	0.7292858655055954	0.8722416527899893	0.7326644398767589	BEX1/IFI27	2
GO:0043178	GO:0043178	alcohol binding	2/532	85/17697	0.7292858655055954	0.8722416527899893	0.7326644398767589	NPC2/CAV1	2
GO:0001221	GO:0001221	transcription cofactor binding	1/532	43/17697	0.7312733048643345	0.8722416527899893	0.7326644398767589	AHR	1
GO:0004712	GO:0004712	protein serine/threonine/tyrosine kinase activity	1/532	43/17697	0.7312733048643345	0.8722416527899893	0.7326644398767589	TTK	1
GO:0001227	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	6/532	242/17697	0.7389340653361527	0.8758706568947631	0.7357127261529643	CEBPB/ASCL1/IRF8/SNAI2/ATF3/AEBP1	6
GO:0004864	GO:0004864	protein phosphatase inhibitor activity	1/532	44/17697	0.7393713337423324	0.8758706568947631	0.7357127261529643	LGALS3	1
GO:0016879	GO:0016879	ligase activity, forming carbon-nitrogen bonds	1/532	44/17697	0.7393713337423324	0.8758706568947631	0.7357127261529643	ASS1	1
GO:0018024	GO:0018024	histone-lysine N-methyltransferase activity	1/532	44/17697	0.7393713337423324	0.8758706568947631	0.7357127261529643	EZH2	1
GO:0005249	GO:0005249	voltage-gated potassium channel activity	2/532	87/17697	0.7410236470923995	0.8763300126877693	0.736098575250758	KCNJ2/KCND2	2
GO:0017016	GO:0017016	Ras GTPase binding	11/532	429/17697	0.7463275578621916	0.8776736644625359	0.7372272141684247	NCKAP1L/DOCK2/ARHGDIB/NCF2/RABGAP1L/DENND2D/ANXA2/NDRG1/BIRC5/WASF1/CAV1	11
GO:0008138	GO:0008138	protein tyrosine/serine/threonine phosphatase activity	1/532	45/17697	0.7472257749392441	0.8776736644625359	0.7372272141684247	DUSP1	1
GO:0016706	GO:0016706	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	1/532	45/17697	0.7472257749392441	0.8776736644625359	0.7372272141684247	P4HA2	1
GO:0048156	GO:0048156	tau protein binding	1/532	45/17697	0.7472257749392441	0.8776736644625359	0.7372272141684247	MAP2	1
GO:0005253	GO:0005253	anion channel activity	2/532	89/17697	0.7523238405163887	0.8789141770808873	0.7382692183879862	CLIC1/TTYH1	2
GO:0008307	GO:0008307	structural constituent of muscle	1/532	46/17697	0.7548439421572546	0.8789141770808873	0.7382692183879862	MYL9	1
GO:0016893	GO:0016893	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	1/532	46/17697	0.7548439421572546	0.8789141770808873	0.7382692183879862	RNASEH2A	1
GO:0032813	GO:0032813	tumor necrosis factor receptor superfamily binding	1/532	46/17697	0.7548439421572546	0.8789141770808873	0.7382692183879862	TNFSF10	1
GO:0042805	GO:0042805	actinin binding	1/532	46/17697	0.7548439421572546	0.8789141770808873	0.7382692183879862	PDLIM1	1
GO:0004879	GO:0004879	nuclear receptor activity	1/532	47/17697	0.7622329299070898	0.8789141770808873	0.7382692183879862	AHR	1
GO:0016860	GO:0016860	intramolecular oxidoreductase activity	1/532	47/17697	0.7622329299070898	0.8789141770808873	0.7382692183879862	TBXAS1	1
GO:0019212	GO:0019212	phosphatase inhibitor activity	1/532	47/17697	0.7622329299070898	0.8789141770808873	0.7382692183879862	LGALS3	1
GO:0042887	GO:0042887	amide transmembrane transporter activity	1/532	47/17697	0.7622329299070898	0.8789141770808873	0.7382692183879862	AQP9	1
GO:0098531	GO:0098531	transcription factor activity, direct ligand regulated sequence-specific DNA binding	1/532	47/17697	0.7622329299070898	0.8789141770808873	0.7382692183879862	AHR	1
GO:1904315	GO:1904315	transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential	1/532	47/17697	0.7622329299070898	0.8789141770808873	0.7382692183879862	GRIA3	1
GO:0005245	GO:0005245	voltage-gated calcium channel activity	1/532	48/17697	0.769399620065131	0.8857042137959066	0.7439727048365405	ANXA2	1
GO:0001228	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	11/532	439/17697	0.7721335902883807	0.8873774097344076	0.7453781538438938	MAFB/TFEC/CEBPB/ETV1/JUNB/PLAGL1/CEBPA/SOX4/SOX11/LHX2/ATF3	11
GO:0017137	GO:0017137	Rab GTPase binding	4/532	175/17697	0.7754329299993497	0.8896937425323664	0.7473238241367034	RABGAP1L/DENND2D/ANXA2/NDRG1	4
GO:0031267	GO:0031267	small GTPase binding	11/532	443/17697	0.7819262407854605	0.8941417400082612	0.7510600474285237	NCKAP1L/DOCK2/ARHGDIB/NCF2/RABGAP1L/DENND2D/ANXA2/NDRG1/BIRC5/WASF1/CAV1	11
GO:0051018	GO:0051018	protein kinase A binding	1/532	50/17697	0.783092609917596	0.8941417400082612	0.7510600474285237	WASF1	1
GO:0005496	GO:0005496	steroid binding	2/532	95/17697	0.7837057751123816	0.8941417400082612	0.7510600474285237	NPC2/CAV1	2
GO:0015276	GO:0015276	ligand-gated ion channel activity	3/532	138/17697	0.788430242290475	0.8941417400082612	0.7510600474285237	KCNJ2/GRIA3/GRIA2	3
GO:0022834	GO:0022834	ligand-gated channel activity	3/532	138/17697	0.788430242290475	0.8941417400082612	0.7510600474285237	KCNJ2/GRIA3/GRIA2	3
GO:0008170	GO:0008170	N-methyltransferase activity	2/532	96/17697	0.7885832529690813	0.8941417400082612	0.7510600474285237	NNMT/EZH2	2
GO:0005160	GO:0005160	transforming growth factor beta receptor binding	1/532	51/17697	0.7896316665008021	0.8941417400082612	0.7510600474285237	TGFBR2	1
